run_id,ticker,interval,threshold,reservoir_size,spectral_radius,sparsity,input_scale,leaking_rate,ridge_alpha,washout,random_state,train_mse,train_mae,train_directional_accuracy,train_accuracy,train_buy_precision,train_buy_recall,train_sell_precision,train_sell_recall,val_mse,val_mae,val_directional_accuracy,val_accuracy,val_buy_precision,val_buy_recall,val_sell_precision,val_sell_recall,test_mse,test_mae,test_directional_accuracy,test_accuracy,test_buy_precision,test_buy_recall,test_sell_precision,test_sell_recall,prediction_path
run_1078,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,150.0,30,42,0.2653725266543825,0.4343675917825839,0.6539538138558433,0.4643107067879636,0.7214799588900308,0.4898813677599442,0.6955530216647663,0.43916486681065514,0.2994190614314764,0.46812626330501295,0.5954692556634305,0.5,0.6125827814569537,0.6335616438356164,0.7531645569620253,0.37898089171974525,0.3500993921610728,0.5088226295394149,0.5693548387096774,0.4258064516129032,0.6777777777777778,0.3873015873015873,0.546875,0.4666666666666667,
run_1079,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,200.0,30,42,0.2674226927853696,0.4366579084574369,0.6504548635409377,0.45906228131560534,0.7176591375770021,0.48778785764131194,0.6941860465116279,0.4298056155507559,0.29950164066817503,0.4693995147560588,0.5954692556634305,0.4967637540453074,0.6187290969899666,0.6335616438356164,0.75,0.37261146496815284,0.34908262761755376,0.508395977591187,0.5725806451612904,0.4290322580645161,0.6758241758241759,0.3904761904761905,0.5529411764705883,0.47,
run_1080,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,300.0,30,42,0.27026180141177614,0.43990323802611203,0.6452064380685795,0.4517144856543037,0.7150259067357513,0.48150732728541523,0.698450536352801,0.421886249100072,0.3000028014428414,0.4717094328697166,0.5922330097087378,0.4854368932038835,0.6148648648648649,0.6232876712328768,0.7483443708609272,0.35987261146496813,0.34802884565810843,0.5081367832954068,0.5790322580645161,0.41774193548387095,0.6703296703296703,0.3873015873015873,0.5465587044534413,0.45,
run_1081,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,50.0,30,42,0.2433149698358449,0.4112616275240614,0.6927921623512946,0.5402379286214136,0.7552986512524085,0.5471039776692254,0.7336585365853658,0.5413966882649388,0.3004799160449924,0.46463547009717876,0.6084142394822006,0.5016181229773463,0.5801749271137027,0.6815068493150684,0.7181208053691275,0.34076433121019106,0.3312093857421422,0.49025942030330133,0.614516129032258,0.5016129032258064,0.7514792899408284,0.4031746031746032,0.5777777777777777,0.6066666666666667,
run_1082,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,75.0,30,42,0.24655777846683266,0.41508820936438723,0.6917424772568229,0.5304408677396781,0.7589199614271939,0.5491974877878576,0.7268145161290323,0.5190784737221023,0.297559171928719,0.46373926543286936,0.610032362459547,0.5032362459546925,0.5870206489675516,0.6815068493150684,0.7346938775510204,0.34394904458598724,0.3275523030878753,0.48869872246511026,0.6129032258064516,0.5032258064516129,0.757396449704142,0.40634920634920635,0.5833333333333334,0.6066666666666667,
run_1083,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,100.0,30,42,0.24895923228200414,0.4178632579897634,0.6889433170048985,0.5220433869839048,0.7582846003898636,0.5429169574319609,0.7242798353909465,0.5068394528437725,0.29573351978448764,0.46329072178982367,0.610032362459547,0.5016181229773463,0.5940298507462687,0.6815068493150684,0.7379310344827587,0.34076433121019106,0.3255794478318894,0.4878835648340134,0.6129032258064516,0.49838709677419357,0.7514792899408284,0.4031746031746032,0.5844155844155844,0.6,
run_1084,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,150.0,30,42,0.2525308581656065,0.42195917829324114,0.6840447865640308,0.5073477956613016,0.7566765578635015,0.5338450802512212,0.7214514407684098,0.4866810655147588,0.293719271950057,0.4635004907115509,0.610032362459547,0.5032362459546925,0.6012084592145015,0.6815068493150684,0.7552447552447552,0.34394904458598724,0.3238062533965807,0.4873086711453963,0.6096774193548387,0.49193548387096775,0.7682926829268293,0.4,0.5860927152317881,0.59,
run_1085,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,200.0,30,42,0.2552329753316913,0.42505492347331686,0.6840447865640308,0.49650104968509445,0.7590361445783133,0.5275645498953245,0.7191629955947136,0.4701223902087833,0.2928446013691438,0.46433930890032704,0.6116504854368932,0.4967637540453074,0.6123076923076923,0.6815068493150684,0.7647058823529411,0.33121019108280253,0.3233043540809096,0.4872803360814423,0.6096774193548387,0.4806451612903226,0.7839506172839507,0.4031746031746032,0.5787671232876712,0.5633333333333334,
run_1086,SPY,1d,0.1,100,0.85,0.15,0.3,0.2,300.0,30,42,0.25934601514166783,0.42982114227220575,0.6826452064380686,0.47445766270118966,0.7673684210526316,0.5087229588276343,0.7184579439252337,0.4427645788336933,0.292652602439319,0.4664529545341173,0.610032362459547,0.48705501618122976,0.6199376947040498,0.6815068493150684,0.7777777777777778,0.31210191082802546,0.3236576772761134,0.4881088115982922,0.603225806451613,0.45645161290322583,0.8104575163398693,0.39365079365079364,0.572992700729927,0.5233333333333333,
run_1087,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,50.0,30,42,0.25532212532443843,0.4238214227397517,0.665850244926522,0.5090972708187543,0.7588582677165354,0.5380321004884857,0.7039748953974896,0.4845212383009359,0.2936773420955287,0.45925973446895335,0.610032362459547,0.5,0.5962732919254659,0.6575342465753424,0.8129496402877698,0.35987261146496813,0.33603212191137666,0.49750297484434086,0.5935483870967742,0.4774193548387097,0.7005649717514124,0.39365079365079364,0.5958188153310104,0.57,
run_1088,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,75.0,30,42,0.2578708052238375,0.42677830157399815,0.6623512946116166,0.4979006298110567,0.7537537537537538,0.5254710397766923,0.7037433155080214,0.47372210223182143,0.29233998593118166,0.4595718411427527,0.610032362459547,0.49514563106796117,0.5993690851735016,0.6506849315068494,0.8161764705882353,0.3535031847133758,0.3338972428895063,0.4962677577275161,0.6,0.4693548387096774,0.6931818181818182,0.3873015873015873,0.5915492957746479,0.56,
run_1089,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,100.0,30,42,0.2596847576457144,0.42885964045631,0.6613016095171449,0.4916025192442267,0.7558257345491388,0.520586182833217,0.7044711014176663,0.46508279337652986,0.2916125825657207,0.4600627772389186,0.610032362459547,0.4919093851132686,0.5987261146496815,0.6438356164383562,0.8222222222222222,0.3535031847133758,0.33271978848013367,0.49553812032580197,0.6016129032258064,0.4645161290322581,0.6954022988505747,0.38412698412698415,0.5865724381625441,0.5533333333333333,
run_1090,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,150.0,30,42,0.2623204930736196,0.43187956180261455,0.6574527641707488,0.47795661301609516,0.7484599589322382,0.5087229588276343,0.6996625421822272,0.4478041756659467,0.291044031718341,0.4615075331878742,0.6181229773462783,0.49514563106796117,0.6051779935275081,0.6404109589041096,0.8201438848920863,0.3630573248407643,0.33164021208663313,0.4950585756502768,0.5951612903225807,0.44193548387096776,0.7212121212121212,0.37777777777777777,0.5703703703703704,0.5133333333333333,
run_1091,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,200.0,30,42,0.2642975074130367,0.43419539857285505,0.6571028691392582,0.46641007697690695,0.7505263157894737,0.4975575715282624,0.6994219653179191,0.435565154787617,0.2910775600691329,0.4630399908002781,0.616504854368932,0.49029126213592233,0.6143790849673203,0.6438356164383562,0.8270676691729323,0.3503184713375796,0.3313378139459955,0.49510300074834335,0.5935483870967742,0.432258064516129,0.7345679012345679,0.37777777777777777,0.5670498084291188,0.49333333333333335,
run_1092,SPY,1d,0.1,100,0.85,0.15,0.3,0.3,300.0,30,42,0.2673188763798784,0.43779459952740296,0.6529041287613716,0.446815955213436,0.7473002159827213,0.4829030006978367,0.6951219512195121,0.4103671706263499,0.2919301706512866,0.4659102194712943,0.6116504854368932,0.47896440129449835,0.6225165562913907,0.6438356164383562,0.8174603174603174,0.32802547770700635,0.3316059226620618,0.4956622665104742,0.5903225806451613,0.4161290322580645,0.7421383647798742,0.3746031746031746,0.562753036437247,0.4633333333333333,
run_1093,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,50.0,30,42,0.2621773680339624,0.43043970831918427,0.6494051784464661,0.47970608817354793,0.7453222453222453,0.5003489183531054,0.6983606557377049,0.46004319654427644,0.293473703629147,0.4597804468653429,0.6132686084142395,0.49514563106796117,0.6025641025641025,0.6438356164383562,0.7755102040816326,0.3630573248407643,0.34195124470751215,0.5018892140043321,0.6016129032258064,0.4467741935483871,0.6722222222222223,0.38412698412698415,0.5661764705882353,0.5133333333333333,
run_1094,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,75.0,30,42,0.26427462195994555,0.4329247544885297,0.64555633310007,0.4720083974807558,0.7431865828092243,0.4947662247034194,0.7003367003367004,0.44924406047516197,0.2927632195164105,0.46073200444162027,0.6132686084142395,0.4967637540453074,0.6038338658146964,0.6472602739726028,0.7808219178082192,0.3630573248407643,0.3403639025240283,0.5011409612546008,0.5983870967741935,0.43870967741935485,0.6976744186046512,0.38095238095238093,0.5639097744360902,0.5,
run_1095,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,100.0,30,42,0.2657788230775233,0.4347164770267017,0.6459062281315605,0.4643107067879636,0.7423442449841605,0.49057920446615494,0.6964490263459335,0.4377249820014399,0.2924743722361749,0.4616928306243215,0.6132686084142395,0.4854368932038835,0.6006493506493507,0.6335616438356164,0.7708333333333334,0.3535031847133758,0.3394732289927614,0.5007194975496838,0.5967741935483871,0.4338709677419355,0.7058823529411765,0.38095238095238093,0.5610687022900763,0.49,
run_1096,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,150.0,30,42,0.2679691680802806,0.4373369613425594,0.6410076976906928,0.4510146955913226,0.7355460385438972,0.479413817166783,0.69185360094451,0.421886249100072,0.2924862163597488,0.4635315016084999,0.6067961165048543,0.47896440129449835,0.6013071895424836,0.6301369863013698,0.7605633802816901,0.34394904458598724,0.33861391935490737,0.5004537698814956,0.5919354838709677,0.42096774193548386,0.7083333333333334,0.37777777777777777,0.5577689243027888,0.4666666666666667,
run_1097,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,200.0,30,42,0.2696114707161799,0.43937492238874326,0.6427571728481456,0.4450664800559832,0.7334047109207709,0.47801814375436147,0.6912832929782082,0.4110871130309575,0.2928812624252002,0.4652488686437637,0.6035598705501618,0.4773462783171521,0.6045751633986928,0.6335616438356164,0.762589928057554,0.3375796178343949,0.3383208999248576,0.5005105255864348,0.5935483870967742,0.41774193548387095,0.718562874251497,0.38095238095238093,0.5614754098360656,0.45666666666666667,
run_1098,SPY,1d,0.1,100,0.85,0.15,0.3,0.4,300.0,30,42,0.27212060323418563,0.44241862078604277,0.6427571728481456,0.43072078376487055,0.7346491228070176,0.4675505931612003,0.6890012642225032,0.3923686105111591,0.2941311304287353,0.4681884700803179,0.6051779935275081,0.470873786407767,0.6182432432432432,0.6267123287671232,0.762962962962963,0.32802547770700635,0.33839109779046733,0.5009293043695627,0.5967741935483871,0.40161290322580645,0.718562874251497,0.38095238095238093,0.5502183406113537,0.42,
run_1099,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,50.0,30,42,0.24112789298428977,0.4080464308826586,0.6980405878236529,0.5580825752274318,0.7618164967562558,0.5736217725052338,0.7436893203883496,0.5514758819294456,0.30801269722352914,0.46898845348168977,0.616504854368932,0.5129449838187702,0.5797101449275363,0.684931506849315,0.738562091503268,0.35987261146496813,0.334201433346343,0.49195071578949334,0.6064516129032258,0.5096774193548387,0.7401129943502824,0.4158730158730159,0.580441640378549,0.6133333333333333,
run_1100,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,75.0,30,42,0.24433608223837852,0.41192084896136644,0.6973407977606718,0.5475857242827152,0.7591036414565826,0.567341242149337,0.7286973555337904,0.5356371490280778,0.30498329784878886,0.4678996084224292,0.6181229773462783,0.5080906148867314,0.5813953488372093,0.684931506849315,0.7333333333333333,0.3503184713375796,0.33129815808176744,0.4908592570324144,0.6064516129032258,0.5032258064516129,0.7303370786516854,0.4126984126984127,0.5782747603833865,0.6033333333333334,
run_1101,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,100.0,30,42,0.2466050012050167,0.41470712792984615,0.6948915325402379,0.5384884534639608,0.7539906103286385,0.5603628750872296,0.7248255234297108,0.5233981281497481,0.3028941097544694,0.4671612793888807,0.616504854368932,0.5048543689320388,0.5835777126099707,0.6815068493150684,0.7315436241610739,0.3471337579617834,0.32971502178522294,0.4904600013428102,0.6080645161290322,0.5032258064516129,0.7344632768361582,0.4126984126984127,0.5819935691318328,0.6033333333333334,
run_1102,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,150.0,30,42,0.24986436547778904,0.4186528914184754,0.6924422673198041,0.523442967109867,0.7509541984732825,0.5491974877878576,0.7197125256673511,0.5046796256299496,0.3001697802967341,0.4666261101343146,0.6116504854368932,0.5048543689320388,0.5887573964497042,0.6815068493150684,0.7364864864864865,0.3471337579617834,0.328196664334898,0.49021579953090966,0.6016129032258064,0.4935483870967742,0.7231638418079096,0.40634920634920635,0.5841584158415841,0.59,
run_1103,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,200.0,30,42,0.25227673796928907,0.42150903383831295,0.6917424772568229,0.5108467459762072,0.7485436893203884,0.5380321004884857,0.7186512118018967,0.49100071994240463,0.29851949353585644,0.46673641865100063,0.6116504854368932,0.5016181229773463,0.592814371257485,0.678082191780822,0.7397260273972602,0.34394904458598724,0.32763552217794645,0.4902458960682156,0.6016129032258064,0.4870967741935484,0.735632183908046,0.40634920634920635,0.5785953177257525,0.5766666666666667,
run_1104,SPY,1d,0.1,100,0.85,0.15,0.5,0.2,300.0,30,42,0.25590925578548157,0.4257351822926736,0.688593421973408,0.49720083974807555,0.7517517517517518,0.5240753663642708,0.7228915662650602,0.47516198704103674,0.29684162296504446,0.46767656178135464,0.6067961165048543,0.49838187702265374,0.603030303030303,0.6815068493150684,0.7394366197183099,0.3343949044585987,0.32755871018333893,0.49083827224533527,0.603225806451613,0.4693548387096774,0.7411764705882353,0.4,0.5734265734265734,0.5466666666666666,
run_1105,SPY,1d,0.1,100,0.85,0.15,0.5,0.3,50.0,30,42,0.25181508801493535,0.41996307352847123,0.6815955213435969,0.5104968509447166,0.7492596248766041,0.5296580600139568,0.7022357723577236,0.4974802015838733,0.299868937892877,0.46257973445463535,0.610032362459547,0.5097087378640777,0.5974842767295597,0.6506849315068494,0.7317073170731707,0.3821656050955414,0.34056215578168797,0.5014577102187238,0.5854838709677419,0.47258064516129034,0.702247191011236,0.3968253968253968,0.5738831615120275,0.5566666666666666,
run_1106,SPY,1d,0.1,100,0.85,0.15,0.5,0.3,75.0,30,42,0.2547480884281079,0.4232120387712799,0.6745976207137858,0.5010496850944717,0.7440476190476191,0.5233775296580601,0.7033542976939203,0.48308135349172066,0.298091832631736,0.46245178138437554,0.6148867313915858,0.5064724919093851,0.5993690851735016,0.6506849315068494,0.7612903225806451,0.37579617834394907,0.33860599429711125,0.5004066048748702,0.5870967741935483,0.4629032258064516,0.6966292134831461,0.39365079365079364,0.5664335664335665,0.54,
run_1107,SPY,1d,0.1,100,0.85,0.15,0.5,0.3,100.0,30,42,0.2567607473867332,0.42552585464179865,0.6731980405878236,0.49650104968509445,0.7412935323383084,0.5198883461270063,0.7046908315565032,0.47588192944564434,0.29699457824403025,0.4626764897840334,0.6132686084142395,0.5064724919093851,0.6038338658146964,0.6472602739726028,0.7828947368421053,0.37898089171974525,0.3375297962526552,0.49976199706415475,0.5903225806451613,0.45645161290322583,0.6949152542372882,0.3904761904761905,0.5638297872340425,0.53,
run_1108,SPY,1d,0.1,100,0.85,0.15,0.5,0.3,150.0,30,42,0.25954596953236303,0.4287198627510183,0.6675997200839748,0.48670398880335897,0.7413441955193483,0.5080251221214236,0.707742639040349,0.46724262059035276,0.29575677030540287,0.4634129705756797,0.6116504854368932,0.5016181229773463,0.6045016077170418,0.6438356164383562,0.7748344370860927,0.37261146496815284,0.33646819103890974,0.49920509213795833,0.5887096774193549,0.45,0.6988636363636364,0.3904761904761905,0.5698529411764706,0.5166666666666667,
run_1109,SPY,1d,0.1,100,0.85,0.15,0.5,0.3,200.0,30,42,0.2615320903449517,0.4309616448020823,0.6627011896431071,0.47655703289013296,0.7392197125256673,0.5024424284717376,0.7044943820224719,0.4514038876889849,0.29517132233768945,0.46432912341565974,0.610032362459547,0.49838187702265374,0.6077170418006431,0.6472602739726028,0.7755102040816326,0.3630573248407643,0.3360476631929089,0.4990228584153365,0.5887096774193549,0.44516129032258067,0.6988636363636364,0.3904761904761905,0.5714285714285714,0.5066666666666667,
